,Reporting starts,Reporting ends,Campaign name,Delivery,Mobile app installs,Mobile app actions,Cost per mobile app install (GBP),Cost per mobile app action (GBP),Desktop app installs,Desktop app engagement,Cost per desktop app install (GBP),Cost per desktop app engagement (GBP),Post reactions,Post comments,Post shares
388,2015-07-04,2015-07-04,Campaign49,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,2015-07-04,2015-07-04,Campaign54,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,2015-07-04,2015-07-04,Campaign52,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,2015-07-03,2015-07-03,Campaign51,inactive,6.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
392,2015-07-03,2015-07-03,Campaign46,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,2015-07-03,2015-07-03,Campaign53,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,2015-07-03,2015-07-03,Campaign52,inactive,1.0,0.0,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,2015-07-03,2015-07-03,Campaign44,inactive,3.0,0.0,2.6233333333333,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
396,2015-07-03,2015-07-03,Campaign48,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,2015-07-03,2015-07-03,Campaign47,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,2015-07-03,2015-07-03,Campaign55,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,2015-07-03,2015-07-03,Campaign56,inactive,2.0,0.0,1.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,2015-07-03,2015-07-03,Campaign49,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,2015-07-03,2015-07-03,Campaign50,inactive,1.0,0.0,2.67,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
402,2015-07-03,2015-07-03,Campaign54,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,2015-07-03,2015-07-03,Campaign45,inactive,2.0,0.0,2.465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,2015-07-02,2015-07-02,Campaign46,inactive,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,2015-07-02,2015-07-02,Campaign49,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,2015-07-02,2015-07-02,Campaign54,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,2015-07-02,2015-07-02,Campaign47,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
408,2015-07-02,2015-07-02,Campaign53,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,2015-07-02,2015-07-02,Campaign56,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,2015-07-02,2015-07-02,Campaign45,inactive,2.0,0.0,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,2015-07-02,2015-07-02,Campaign55,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,2015-07-02,2015-07-02,Campaign44,inactive,1.0,0.0,2.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,2015-07-02,2015-07-02,Campaign50,inactive,1.0,0.0,2.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,2015-07-02,2015-07-02,Campaign52,inactive,2.0,0.0,2.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,2015-07-02,2015-07-02,Campaign48,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,2015-07-02,2015-07-02,Campaign51,inactive,2.0,0.0,2.985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,2015-07-01,2015-07-01,Campaign49,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,2015-07-01,2015-07-01,Campaign46,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,2015-07-01,2015-07-01,Campaign48,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,2015-07-01,2015-07-01,Campaign47,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,2015-07-01,2015-07-01,Campaign45,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,2015-07-01,2015-07-01,Campaign50,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
423,2015-07-01,2015-07-01,Campaign55,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,2015-07-01,2015-07-01,Campaign52,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
425,2015-07-01,2015-07-01,Campaign54,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,2015-07-01,2015-07-01,Campaign56,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,2015-07-01,2015-07-01,Campaign51,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,2015-07-01,2015-07-01,Campaign44,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
429,2015-06-30,2015-06-30,Campaign46,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
430,2015-06-30,2015-06-30,Campaign54,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,2015-06-30,2015-06-30,Campaign55,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,2015-06-30,2015-06-30,Campaign50,inactive,4.0,0.0,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,2015-06-30,2015-06-30,Campaign44,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,2015-06-30,2015-06-30,Campaign53,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435,2015-06-30,2015-06-30,Campaign45,inactive,2.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,2015-06-30,2015-06-30,Campaign47,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,2015-06-30,2015-06-30,Campaign51,inactive,1.0,0.0,2.96,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
438,2015-06-30,2015-06-30,Campaign48,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,2015-06-30,2015-06-30,Campaign56,inactive,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,2015-06-30,2015-06-30,Campaign49,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,2015-06-30,2015-06-30,Campaign52,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,2015-06-29,2015-06-29,Campaign45,inactive,5.0,0.0,2.8160000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,2015-06-29,2015-06-29,Campaign44,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,2015-06-29,2015-06-29,Campaign53,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,2015-06-29,2015-06-29,Campaign51,inactive,3.0,0.0,2.7766666666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
446,2015-06-29,2015-06-29,Campaign54,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,2015-06-29,2015-06-29,Campaign55,inactive,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,2015-06-29,2015-06-29,Campaign49,inactive,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,2015-06-29,2015-06-29,Campaign56,inactive,2.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
450,2015-06-29,2015-06-29,Campaign47,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
451,2015-06-29,2015-06-29,Campaign52,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,2015-06-29,2015-06-29,Campaign50,inactive,12.0,0.0,2.3858333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,2015-06-29,2015-06-29,Campaign48,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,2015-06-29,2015-06-29,Campaign46,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,2015-06-28,2015-06-28,Campaign52,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,2015-06-28,2015-06-28,Campaign45,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,2015-06-28,2015-06-28,Campaign53,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,2015-06-28,2015-06-28,Campaign54,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,2015-06-28,2015-06-28,Campaign56,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,2015-06-28,2015-06-28,Campaign55,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,2015-06-28,2015-06-28,Campaign47,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,2015-06-28,2015-06-28,Campaign48,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,2015-06-28,2015-06-28,Campaign51,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,2015-06-28,2015-06-28,Campaign49,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465,2015-06-28,2015-06-28,Campaign50,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,2015-06-28,2015-06-28,Campaign44,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,2015-06-23,2015-06-23,Campaign52,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,2015-06-23,2015-06-23,Campaign50,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,2015-06-23,2015-06-23,Campaign48,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,2015-06-23,2015-06-23,Campaign47,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471,2015-06-23,2015-06-23,Campaign44,inactive,2.0,0.0,2.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,2015-06-23,2015-06-23,Campaign53,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,2015-06-23,2015-06-23,Campaign56,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,2015-06-23,2015-06-23,Campaign54,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475,2015-06-23,2015-06-23,Campaign49,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,2015-06-23,2015-06-23,Campaign45,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,2015-06-23,2015-06-23,Campaign51,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,2015-06-22,2015-06-22,Campaign52,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479,2015-06-22,2015-06-22,Campaign56,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,2015-06-22,2015-06-22,Campaign47,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,2015-06-22,2015-06-22,Campaign51,inactive,1.0,0.0,2.61,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
482,2015-06-22,2015-06-22,Campaign55,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483,2015-06-22,2015-06-22,Campaign48,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,2015-06-22,2015-06-22,Campaign44,inactive,3.0,0.0,1.9933333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,2015-06-22,2015-06-22,Campaign45,inactive,1.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,2015-06-22,2015-06-22,Campaign53,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,2015-06-22,2015-06-22,Campaign54,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,2015-06-22,2015-06-22,Campaign50,inactive,2.0,0.0,1.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,2015-06-22,2015-06-22,Campaign49,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,2015-06-21,2015-06-21,Campaign48,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,2015-06-21,2015-06-21,Campaign52,inactive,5.0,0.0,2.3040000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492,2015-06-21,2015-06-21,Campaign45,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
493,2015-06-21,2015-06-21,Campaign56,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494,2015-06-21,2015-06-21,Campaign50,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
495,2015-06-21,2015-06-21,Campaign54,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,2015-06-21,2015-06-21,Campaign53,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,2015-06-21,2015-06-21,Campaign55,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,2015-06-21,2015-06-21,Campaign44,inactive,2.0,0.0,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,2015-06-21,2015-06-21,Campaign51,inactive,5.0,0.0,2.158,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
500,2015-06-21,2015-06-21,Campaign47,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,2015-06-21,2015-06-21,Campaign49,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,2015-06-20,2015-06-20,Campaign45,inactive,1.0,0.0,2.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,2015-06-20,2015-06-20,Campaign50,inactive,3.0,0.0,2.8166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,2015-06-20,2015-06-20,Campaign53,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,2015-06-20,2015-06-20,Campaign44,inactive,3.0,0.0,1.9966666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,2015-06-20,2015-06-20,Campaign51,inactive,1.0,0.0,2.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,2015-06-20,2015-06-20,Campaign56,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,2015-06-20,2015-06-20,Campaign55,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,2015-06-20,2015-06-20,Campaign52,inactive,2.0,0.0,2.34,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
510,2015-06-20,2015-06-20,Campaign48,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,2015-06-20,2015-06-20,Campaign54,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,2015-06-20,2015-06-20,Campaign47,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513,2015-06-20,2015-06-20,Campaign49,inactive,1.0,0.0,2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,2015-06-19,2015-06-19,Campaign48,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,2015-06-19,2015-06-19,Campaign44,inactive,6.0,0.0,2.7833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516,2015-06-19,2015-06-19,Campaign56,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,2015-06-19,2015-06-19,Campaign54,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,2015-06-19,2015-06-19,Campaign49,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,2015-06-19,2015-06-19,Campaign50,inactive,4.0,0.0,1.3275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,2015-06-19,2015-06-19,Campaign45,inactive,2.0,0.0,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,2015-06-19,2015-06-19,Campaign51,inactive,2.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
522,2015-06-19,2015-06-19,Campaign55,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,2015-06-19,2015-06-19,Campaign47,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524,2015-06-19,2015-06-19,Campaign52,inactive,3.0,0.0,2.3933333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,2015-06-18,2015-06-18,Campaign56,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,2015-06-18,2015-06-18,Campaign53,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,2015-06-18,2015-06-18,Campaign50,inactive,1.0,0.0,2.82,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
528,2015-06-18,2015-06-18,Campaign52,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,2015-06-18,2015-06-18,Campaign44,inactive,3.0,0.0,1.9833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,2015-06-18,2015-06-18,Campaign45,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,2015-06-18,2015-06-18,Campaign51,inactive,4.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,2015-06-18,2015-06-18,Campaign55,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,2015-06-18,2015-06-18,Campaign49,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,2015-06-18,2015-06-18,Campaign54,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,2015-06-18,2015-06-18,Campaign48,inactive,1.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,2015-06-18,2015-06-18,Campaign47,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537,2015-06-17,2015-06-17,Campaign51,inactive,1.0,0.0,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,2015-06-17,2015-06-17,Campaign49,inactive,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,2015-06-17,2015-06-17,Campaign54,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,2015-06-17,2015-06-17,Campaign50,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,2015-06-17,2015-06-17,Campaign52,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
542,2015-06-17,2015-06-17,Campaign48,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,2015-06-17,2015-06-17,Campaign45,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,2015-06-17,2015-06-17,Campaign56,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,2015-06-17,2015-06-17,Campaign53,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,2015-06-17,2015-06-17,Campaign44,inactive,2.0,0.0,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,2015-06-17,2015-06-17,Campaign55,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,2015-06-17,2015-06-17,Campaign47,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549,2015-06-16,2015-06-16,Campaign44,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
550,2015-06-16,2015-06-16,Campaign48,inactive,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551,2015-06-16,2015-06-16,Campaign55,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552,2015-06-16,2015-06-16,Campaign52,inactive,1.0,0.0,2.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553,2015-06-16,2015-06-16,Campaign49,inactive,2.0,0.0,1.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554,2015-06-16,2015-06-16,Campaign51,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,2015-06-16,2015-06-16,Campaign45,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,2015-06-16,2015-06-16,Campaign56,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,2015-06-16,2015-06-16,Campaign50,inactive,2.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558,2015-06-16,2015-06-16,Campaign47,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559,2015-06-16,2015-06-16,Campaign54,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
560,2015-06-15,2015-06-15,Campaign49,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561,2015-06-15,2015-06-15,Campaign47,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562,2015-06-15,2015-06-15,Campaign50,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
563,2015-06-15,2015-06-15,Campaign54,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
564,2015-06-15,2015-06-15,Campaign51,inactive,2.0,0.0,2.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
565,2015-06-15,2015-06-15,Campaign44,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566,2015-06-15,2015-06-15,Campaign48,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567,2015-06-14,2015-06-14,Campaign47,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568,2015-06-14,2015-06-14,Campaign51,inactive,3.0,0.0,2.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
569,2015-06-14,2015-06-14,Campaign49,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570,2015-06-14,2015-06-14,Campaign50,inactive,4.0,0.0,1.73,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
571,2015-06-14,2015-06-14,Campaign48,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572,2015-06-14,2015-06-14,Campaign54,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
573,2015-06-14,2015-06-14,Campaign44,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,2015-06-13,2015-06-13,Campaign54,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575,2015-06-13,2015-06-13,Campaign50,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576,2015-06-13,2015-06-13,Campaign47,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577,2015-06-13,2015-06-13,Campaign51,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578,2015-06-13,2015-06-13,Campaign44,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579,2015-06-13,2015-06-13,Campaign48,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580,2015-06-12,2015-06-12,Campaign50,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,2015-06-12,2015-06-12,Campaign44,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582,2015-06-12,2015-06-12,Campaign54,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583,2015-06-12,2015-06-12,Campaign51,inactive,1.0,0.0,2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584,2015-06-12,2015-06-12,Campaign47,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
